experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	131 	Alex 	 oneCued 	 0.0 	 left 	 93.6883437556 	K 	I 	0.0 	18 	0 	2.0 	WJNVAMSDRZUBHIEKLFQPXYTCGO	IOEYTWDFJPMRBLNCQVZUSHAKXG	ZCWARUQTXVLYHFMNOSKGJPBDIE	AIEKCRHTJGNLWQZOSBMFUXDVYP	ASVQNOKRWMDTHXIGUCJELPBFZY	BPODAQZXCLMSIJYGFEVUWHTNKR	EDTXVJWBCGQZSMNPFKHALUIOYR	UFTSJBWAVQXLNYKHGOIDCMREPZ	LJGYSZVNHWCMADOERIFKBXTQUP	LZVANDQXBTMRKCUEGFIWPOJHYS	AUCNJSBFPRQVKZOLTHMYEIXWDG	RZEHXNOAMWVJUDTLSFKIPQBCGY	BVAMPIEHXUCOJLTKRQYDFGWZNS	QFSNORDHYECWMKPBLJZVIUXATG	ERDKBVNFZXQJWALUCMGSTYHOIP	CWFJXVKESAIGLUDTORHMNZBQYP	RISCHDKNQGTLZVAUBEOYMXFJPW	ETGOBXDVYQCMLIPHKWFZNSJARU	JGZECFMRUPIQKVSWNDOLATXYHB	NRZWUEKIDOYLBPQTSMAVGCJHXF	KVUMBJGSLZHYXDFTQNIAERPWCO	0
main	132 	Alex 	 oneCued 	 0.0 	 left 	 13.5701925853 	H 	V 	0.0 	9 	0 	2.0 	NZALGTVIMSBRHCYFQPXJWKUDOE	KQIOMSVDTEXZAHNLCWBGFJRPYU	WLFUYHVROGAZBXQKTMCPDJISNE	QJLRYOCTHWXNIGMEUKZAPDFBVS	BIQTSKMFZEVGXCHOPNRAYJWLUD	DHLORSBXGQZACNYUFWIEKTVMPJ	EMPBUWXJNFVOLTZAHYGQKSDRIC	IXROCYJUHFWAEVNLQGDTBSZKMP	XLEHNJIUVKPRAYGWTBMDQCFZSO	YFMBIPKSDVXHLJRAOTWNQUEZGC	RFWKBQETZOYCIXGUMPHVNLASDJ	AJPUCZLEIFKGNMRHSYOXVDQTBW	LAPWXCIBGKZUFJSYHQVNTODRME	XAWMHLTFKVGEOUSBCZYQDINPJR	GBIAPNHDOVLRJQWKEXCYTMUZFS	YBTVHLJUFXQZIMNCWDOESKGPRA	NRUCQZTEYXSFPVAODHLJKMBWIG	GTEBOKNZXSYJIUWDRLHAFQPMVC	LGOIMRCTYFQXUEJDHNPSKZWAVB	LGADBYXQNWVHPMKOIJTERZFSUC	BLVSFJZWXMCTHDONUAPRYKGEQI	0
main	133 	Alex 	 oneCued 	 0.0 	 left 	 113.892038654 	G 	G 	1.0 	13 	0 	0.0 	TFDHOKQIMCAYRJNVBZUGESWPXL	WGYOHVFZLTMDQNSUIBRXEAJCPK	JVAOPSHRNTYFMQKWZDILEXCBUG	DREMQXNGPIBATYOCWHJZUKLSVF	YHXFALUZSEPDTOGQJRCWIBNMKV	GTDEQIMKUHSOBPNCFAVXWYZRJL	TAHRLYUNGOIBJEKMPWZDFVQSCX	DSLZFKNHOAQBEYRJUWIGXMCPVT	ZRMSVUDIBFNHLKATOWEQYJPCXG	XADUVCSGQJFHBTPLONMYEWZKIR	XKVYIUJTHMALBSWNPCFERDOGZQ	JXZTNCPESLMYWOGKQDHIBUVFAR	YQCHMVZWSPDJRTKXONALFIGBUE	THVMNPGOJXRYSBILDEFZUACQKW	UXNWZMKOFBRPDSTJELIACQVYGH	TOEIWQSBGKAVXJHMCFNPLYURZD	YRHNBTIEAQLSDOMCFXKGVZWUJP	QZDWSMHVYNOAIGXJCBKLFERPUT	DQURVKMEJHAOXIYWGTPFZLSNBC	DSVZNURGABQXYCEOTPFMIJLWKH	AKEIXJQGVPURYSOMLDHFZBTNWC	0
main	134 	Alex 	 oneCued 	 0.0 	 right 	 211.969644889 	G 	T 	0.0 	4 	0 	1.0 	HJFRKDWAMLQIZCXUBYNTGSVPOE	CRQNTGFHVABKMYZJXEIDPWLUSO	FTYZICGBQMOXLSKHPEDJWVARNU	WRHSOXQZFNVTIGEPLJKAUCDYMB	NLMABRTGYQVJUKXHOWEPDSZCIF	VKQZMOEFPBYNSRJADLWUIGXHCT	BGVACLHNTOPUQIEWRDXYSMKJFZ	EGKYNJVQULPICXDFWRZOHTMABS	OIBHPEXLNRZTSACGWUKFDVYJMQ	EZQNJMVYDUSROXGBATCHKPFLIW	GWOFUPLEAZNKRCIDVMTSXYBQJH	QWPFTRXLSHEIGUMBYJVZNDCOAK	CUVNEFGJMQWATYBSPXKHIOLDRZ	FWQCELRTXVAYDBPZSNHUIGOMJK	HINEFWATBJCXRVUZQLGDKMOYSP	FNYXTMRVPSHJCOKZBLAGIUEWQD	CBETKOYDFSMUWPVLGJIQNARHXZ	XHRIUAKCQFJMLGBPOYTNDEZVWS	ZWQBFJEDGCLITVNPUSYHMXORAK	UHCVWPGJDAIKZOEQYMNRTXBLFS	IRTJFVMQBOZXGDKHNWCSAEULPY	1
main	135 	Alex 	 oneCued 	 0.0 	 left 	 296.04341186 	W 	Y 	0.0 	4 	0 	2.0 	STDGBFPXNHAKJUVZQCLOYMWREI	GEXKMZFOPHDCVBITJQLYASNRWU	IUFYEKOAXSPQGWNDTHJMVRCBLZ	HTVFDZARPEIJOYCMLNWGBKSQUX	FUOLZVSYEWCKNMGIRHBPAXQJDT	FQBGEOWPANHTKDCXVZJUYRISML	DEIUZMNQJRBTLXOHWKPYCFSVGA	SHDOJFGVXYMQBCIEWRUKPZTALN	MPCEWRQSJGKITBDYHZNFVXUALO	ULHIXYMZTDCWNJFAKOPVRBGEQS	ZBAQLMCNUDIGKXYEWPROHTFJSV	RZECFTKXWNPJUHSAVLMGDIBYQO	CXMQPSKOWAUDTBREFNGIJZHYVL	YEZGRHVAOICDTKSQWFJUXBPMNL	KYBVQOJCNDGXFHWSRUMPLAIEZT	EBGTPHIJRUFXQMZSNLDAYOKCVW	FRPYSUKWCONELTZHVJQBMXGADI	HGVYKNURFZDLEWTSXAICJQOMBP	RDGJOBESLXANICPZFKQMUYVTHW	WOGJDKYCHLTXZVBPMUNFIRSEQA	WHGNPXOUQVCJAIFEYMZSBTDRKL	0
main	136 	Alex 	 oneCued 	 0.0 	 right 	 354.294620772 	B 	E 	0.0 	4 	0 	1.0 	INGLSEKYXVCAQBFRJOWMDZPUTH	NOMWCHRFKGZXIQBEVUJPALDTSY	PIYAHLVSCMDBKZEJWFORUXTGQN	MVFSEGRJHLYICKTXPUZQOADNBW	RAHPCQLMEBGUOZITDNSJVWYKXF	CYDIVWNZMLBXGPTKAJUFSERQHO	PTKVOJGUQEDCFRZMXIBHYSNWLA	TNGRUQXSBEILMOZCAHYJPWDFKV	SNQHTRKMCGLXAZIBEJWVDOYPFU	SAKYWUQONXVERHTJFCMZBLDGPI	IBECVHUWXLJRNKZQAYGTPDMFOS	UAVBWMJRQHZLIGSTYXENFKDOPC	CSNZOGKJWDEAQVFMHPIXLRBUTY	VCRTFGHNYZDSIBPULKOMQEAJXW	GMZBSQWJDATCKEIRFYLNHPXOVU	SGPHIJDZAYRULMKFXOQVWCETBN	YPZSIQDCLAHFNRTUOXGJVMBWKE	MAWSDZQCJBFXENKPHIULOTRYGV	VATPOKBSLZEYHQNXUDCFMGJWIR	OEGWCVPDKRYNLJUIFMZHQSXBTA	BHTPMGUVDSYOAXQCNWFRZJKLIE	1
main	137 	Alex 	 oneCued 	 0.0 	 right 	 49.6516792756 	W 	R 	0.0 	3 	0 	2.0 	BGENFDLXOZSMCPYRIAJUHVQWKT	POVLZTGQXDNESUHMFYICJWABKR	ZCYFJKEANILDXGHRUTSQBPMOWV	VNUKQHYRZWCSMXBDPOGIJEALTF	AFKRCGMEDIPLVBSOYNZHJQTUXW	JRUZHBDFKCMGLSXPQEYAOWITNV	VXCHZWGIULNMEPAQBTJYKDFROS	POCDKXTZIJYUMGVHFQNABRLEWS	FJLMHDSCXGAWYVIPBTNUQKZERO	DIJKRGAONZLMTFVUXEYHWQBSPC	DJSNYPBGCHOQLZXKMITWEFUARV	AHQJUPLYIMWOBKZXGRVCEFDNTS	XNPQRJCULWSIBAMYDEOZFKGTHV	GSJMNVLQYFOTXREDHIAPKZUWBC	PZGVLXRUAOINBDFWJSEYHQMCTK	FGLVIAEZWXSDCQPYJONHTBRMUK	DSIKEQJUWMFVLTZCHBNOGYPXAR	TKYFVLPDNOUQEABMRCHGZSXJIW	DECGUFLXPABISZVWQTYNRJHKOM	JFPTNQAXUYKEZMDLHIOWBSGRCV	CZISBQXWOELNKUPTDMGJHYFRVA	1
main	138 	Alex 	 oneCued 	 0.0 	 left 	 235.279865645 	A 	S 	0.0 	16 	0 	4.0 	EMXYDSCBFJRAHLPUGWOTZVNQIK	PUOXNVWFZQTLMEDKIRJSYBACGH	QLEVSOPMGFIUXATJNZWYKDBRCH	IGBYLAUZWVNSHPCREJFTODQXMK	WEGSXFALUYBZIDKPRVQCHTMNJO	MUJZOXLERVWITNQDYFCAKBPSGH	PYVSDFNRAMBOGKHJITZWLUEXCQ	NLAMEWZHJGBVXYOSQCRIFDKUTP	UPJWBZFRLHYOCAKNVMXTIGSQED	XDLMFTEJGIHYVUWCPZOQANRKSB	MXVUROAFWDQJCIYHNBKTZSELGP	XUKIQOWFADCVBELMZYTRNPJHGS	GMSTUZKFAWVBQNHOJELDRCPIYX	ZMAHKNYUBWETXIFRDGOCQLSPVJ	TCKENWSZJBUORLHXYFADIGVQMP	UZEGMLCSTJWOXBHYKNAVFRDIPQ	TQKXNBLJFDSGPUAHVCWEYZIROM	PJIMKGHFRLNVWZSUBDYXEOCAQT	VUKHPWSZBQTIDMOGNXERYJLCAF	ZXRJMEAWIUDHNQBSTKCVOYGLPF	SPIWUERKMLFTDHCGVQNOZYAJXB	1
main	139 	Alex 	 oneCued 	 0.0 	 right 	 168.857683009 	Z 	J 	0.0 	4 	0 	2.0 	PLRYOGZMFUCWVSEKDTHINXQABJ	RUQDAFPZMOIWHVCSKXLJNGTEBY	GHTZPCVAJLFKQEUSXDWYRIBOMN	OGDKHBWMNEPYUJZIRXFALCSQVT	HPTCYVWXAJBZROMDEKSGIQFNUL	EBOLUVTKAISRYJQNZGCMDPFXWH	XNQCDWRUHIAFTYJVMELKOBPSGZ	IWNZKCPDYUEBHVLTFQSMORGXJA	ZTYJCRVNKGPUEMIXFLSABWQDHO	CSOBRPADEKYJQZTLWXGHMNUIFV	EMQIAJVFGHLDZXWOKPTRSUBYNC	HWSUZKOAPFEBTDYCMLJQIVNRGX	CJXHSVTAFLWNORYEBPDUKGQZIM	TWVACRQOJXSBYZMUEDPKIHNFLG	HIZJGLEDMXCQRKYNWPBUVASFTO	VTUYKOJCRSQDGEMAFIHBXZWNPL	QXHCEVGNRWLBMYTIJPOUSDAFKZ	DTQAZSKRLOUJWFXCNPBYEHMIGV	DFYINPVQEJTMKLUSACZHGBRWXO	NBQGIROYZSKLTHDUXAPFCWJVME	CFVGSBWUPYKLAXTOZDIQREJHNM	0
main	140 	Alex 	 oneCued 	 0.0 	 left 	 12.6224083547 	B 	B 	1.0 	9 	0 	0.0 	BJNKOMWDHILASRQCEPFUVYZXGT	HSZMVUWTDYXEOBRFAJICLQPKGN	FRPAHTLXNDBQCWIEKVJMYZUGSO	AOPISDYVEZGCKJUQFRXBTHNLMW	ZVYTPRJXINKHAQECWFDGUOBMLS	NWLDSEHUTJZPQMKVYGBFRCIOXA	CNZKTREVAQMFYXOGWBLJIHSPDU	LCAUXEBIOKZJTSHYQNPRWDGVFM	TMHYILKJRSPNXDBFUCWOGZQVEA	IFGEPOLBJTWYUHRDVNXQKSCZMA	YKTJAGXFSUMVDIWORNQECBLZHP	SEJKGVCDPIZOHUNAFQYRMXTWBL	PSUTYMHWOVKAZCXRDLIGFJENQB	OVJGEWKQYZMLNDASXTIRFUPBCH	FDYZXVQUPJICLWABNHOTMESGRK	ALBDJZCERXSUGNPQYHITWOVFMK	QTDLKFACGMIBOPNZYJWVURXSHE	MTWHZLEYFGJDQORKVCSBIUPXAN	OMYDTQHVRIKPWCUXEJBZGNSLFA	HBDGNMJWTXYSVFQULEAROKCZIP	SLYXWUCOTDIEGBKMQVFAJRPNZH	0
main	141 	Alex 	 oneCued 	 0.0 	 left 	 292.622287031 	B 	O 	0.0 	11 	0 	12.0 	HYAUMQWCVFKSLROTDPGBXNJEZI	UXTEBCDJKYNSORFAMQLPVIHGZW	VMSGWARHJYPUFQDOBXCZINLEKT	IYJOHAZMEKTXGQPNDRUCLWFVSB	ERXJTSOGDWIHCMQKBNFUAZPVLY	ZXGVJMKOLFUYIEAHNQCBPRSDWT	DKEVRWJOHSUFCLTZQBPMIXANGY	KHJSWZTVFDUMNOGRLPCAXEYQBI	EJPYRLZNGSQATCFMVUXKDHBOWI	OJYEATZRXNKUHLDWPIVFGSQBMC	FRXCYBMLDEVQIWHPZGNSUJOKTA	NMVXCIWQOKSEJYLUAGHRBZTPDF	RJTYSOMAKVPCNXZLIDEQBFUHGW	JRZLQPFVIDHMGSUXAOCWKTYENB	EPQUKFAGXMSWHIDNBTVLRYZOJC	SKLPXHUNIOAJYCMEBFRZDVQGWT	CSAMKIUGVLFRYQPZDNOHTBWJXE	XEKBUQLTSMIOCFRYAGPDHWVJZN	PQGACZRJVXUNLSMHYOFKIDBEWT	PAODJBXRQKSVMNTLZEHGCFUWYI	JPVHKBTWXSLUCQZAFMNDOYERIG	1
main	142 	Alex 	 oneCued 	 0.0 	 right 	 109.474434457 	D 	M 	0.0 	2 	0 	5.0 	YCSMUDKIAHZOXQGTLJRPBWENVF	TLZKNPJGBQXIOVAWSEHFMRCYDU	BJCYKZENSVMQOIFDUTAHXRPGLW	JSXMGOLYDEFKCPTZNWQUIHVBAR	KNXOSPWQEVRALTJYHICZFGDMBU	IWYNATCHPVXORUDMZSLGBFQEJK	BHQFMGYUKJDTXVSEALPRNOWIZC	MCDXSTGQAVPRNWJKBUYILFZHOE	PXVKRLZAWCFHYQONEMTSGIBUJD	ROFBJMEQXDZAYLUKWPCIHVTGNS	XQKNJLWAVFDGCMHEBZOUYTSRIP	IDXHELBJRMCWZOAGNFSTQPVKUY	XASRQMJPHCKNOFZWBVDYETULGI	LZMYHURBKWDNOCJEPFXGTSQIVA	IFBXOGCNHTPKEJWRYZLDVSQAUM	ODSNZWAHJBPTRIUKCYQVLXGFEM	FTNBYQXEMLSKIPRWVZDOUJGCAH	JDZRKXLTUEVOYPACMBIWHNFGQS	FKADLEOGXJTWUVNPBYIRSHMQCZ	EFOHKZRAMGVWJTXIUNBSCPYQDL	KZBMDXOYGQHPJCNFWAVLRUISET	0
main	143 	Alex 	 oneCued 	 0.0 	 left 	 113.892038654 	S 	S 	1.0 	8 	0 	0.0 	GZHLCPASRKUFYNOEMWDXJQVTBI	ZXDVGNYSPBRMHFQAIKTCWLUEJO	ONCPMVXBHADKLQESYFIGWRUZTJ	MFDNVZUBCTRSGKQJIWLXOEAPHY	JDHVOGABMNWUTQKIRCXYSEFZLP	DALXMHUTKPBOIGWQRCNJZVYFSE	APHKETCGOXFBRVWLNYQSMUDZIJ	WHXMPYKRBTSGUIJNCQZEAVLDOF	CXWYFKSUMHDVALZRTOBPJGNIQE	ULFWSBTGHOCXJKEVIYPARQMDZN	COHXBNPDEURMYTISJVLKZAQGWF	JRWETDVPBZKIGOMHLYFXUCSNQA	KRAQTFNEMHVGXUYLSOWPBDIJZC	GZTSEIFCJQUPARHLDWNXBYOVKM	EJACDTLVHUIRKGSNWQZXPYOFBM	SHPIJVGZOKQBFUMYAWNCXLTERD	DLVMKZWETSCGXBJHRFIQYNUAOP	QJIBLAEMPCHGDUWTFXNSKROZYV	KWESOMYQAULBPIXVCGRZHTDFJN	ETJRCNPKMYIUDGHOLABZFQVSXW	IGJPTALBYDCWSFVKQHEZRMONUX	1
main	144 	Alex 	 oneCued 	 0.0 	 right 	 211.969644889 	A 	F 	0.0 	15 	0 	2.0 	WISYQTRPHVBLCOJZKFXAGNDUEM	NWLIVDBOEPJGUAMTYRQZCHFKXS	COZQVYTAKIJHXDPFWNSLGMURBE	BJVOSGMFPLTHXCYKEUANWQDIZR	XDHIVOLNBRAFMJQTPZGUKWESCY	HKGAEZWRBIFVTNOQSLMCPYUJXD	RBCWQHEPUTMZDGKFOIYXJLVSAN	FDTREYICJMSQLNZPAWXVUHGOKB	UYFENLVJRPXAWKOBSGTICQHDZM	BAWZGLCHUSMERFKQJPVOXIYNTD	IHWMZYFDTJNLCQGXBARKUSPVOE	ZMTBHEWDGSKOCYVNRJXAILFPUQ	PORIVYLJGWEFDNBKHMUTXACQZS	BJSHCUKQIRXFEGOLYPVAMZTWND	FGWAEULHVINBOZQXMTRPKDSCJY	IYUNXHFBARDZQCLOSVMKGJTEPW	JXPCZLRYHTANOQUDMBWGISVKEF	BGMXFKWONIESCDVAULZQHYPRTJ	HDLCPFNSRJQXUTMGVIWZEAOKYB	KBXFAJOYQPNMIWEZHGTLDCSRUV	DLIEWFATBPKMXGSOHRUNCYQJZV	1
main	145 	Alex 	 oneCued 	 0.0 	 left 	 296.04341186 	E 	F 	0.0 	1 	0 	14.0 	TEKUYDSOFMBCQPIXZLVWNHGJRA	IMRVAGSFLBKXCOYZPNWHQETUJD	PAIFRBECDYVXKQJUMHNLWGZOST	TQZIVMGLPFOURHXJYSBAKEWNDC	BJPYFNIOXWKHRLZEVACSUGMQTD	PJBFYOGWTDQHLUVIASMNCKEXRZ	GRKBQEFHMPWOUIJNSCZTYLDVXA	CIMAZKLVUFDXWGHRTNOSJPEYQB	SFBQADUYJORZCELXIGVTMHNWKP	TSDBXHUQEOMYRGJVKCAPFNLIZW	YXGUIFJBOASCZETPQMKDHRNWVL	EOCDBTYNKASZRMHIJUFGVPXWQL	CAXHSGJQNKVEMZYWBFTDUPOLIR	HIMKDUFVRQSGYWJNZPXLBTAOEC	AVHOYTLNDJIUMEZBFWRCSKXQPG	TQJBXPVWYKGFUMZSERICDOLNAH	CJAQHLTDEBOFIXZVNMKRWYUPSG	NPLEROKJZVSFDUCGWQBHYITMAX	WHVLMSTEIODUBXJKNZYGPCQFRA	QYDNSJXTBGKMAZCWHVILPRUEFO	BXQGCFSVUNZALDTPKWERIJMYHO	0
main	146 	Alex 	 oneCued 	 0.0 	 left 	 93.6883437556 	N 	S 	0.0 	20 	0 	-2.0 	LWMGCEUAIVFPXOHZQDSBNJRYKT	BNUIFEJYLMCQPDORHSZVAGWXTK	HMNGSPEVTFRYXOWUQBJIZCAKLD	IGRJLPKZOUXWEQMCNSTDAYHVFB	HGLXBQVPMWDFSNIACURYEZOKJT	SGLEFZXIVCPUJYDAKMORNHWQBT	NAXGIHTQJKEBRLDZFOVPCUYSWM	VAKNMLYRFZWIOQPHGXTJDECSUB	ACBQKVLNSUYXJERDFOWHMPTZIG	QBILWTFDCHNKSEYPOGZJUMXVRA	DBAHUGECYRPOQFIJLMTZVSKWXN	NZLYQIVOKUSHJDRCMBAPETWXFG	SHBPLJQKYZWMIUORXFVDTCENGA	TIHENDKALYQRCOVZFBJMSXGWPU	WMCRKTOEASVZIFJBPNLHQXUDGY	EGBNLCRHITFUPASJKMWVDXZQOY	PFINDEVQKMYTSXUOLGJBWRHCZA	YINDRWCHFJVTKOSQPEMULAXZGB	FNQVAOTLKSWEGJDCBPHUYZIRMX	DHLNGIXYKFAVSTWUCERJOZPBMQ	ZCILFPBGNDSQJXMTRHVWUYOAKE	1
main	147 	Alex 	 oneCued 	 0.0 	 right 	 49.6516792756 	H 	S 	0.0 	4 	0 	3.0 	WZQRBTLUJPDYHGENFCVKAIMXOS	CBPMSVXHWQOFLYZEDJUITAGRNK	XZQFMBAOCSLPJTUGHKYRVNWEID	XRDPSZQEFGAUTIWMJNYVOHKBLC	TVLOIPQSMEHRUXJAYZCBGDNKFW	NVCOLJAWBRYMKTFEZDHGIQPXUS	ZPCELVQFKOBWASXHNIJTURDYGM	ZAUVBGFCWSQYIPRXDEJLTNMKHO	TFMBQHLEZYRXNJPSCGVAOIWKDU	CRKYNPVMEXZWUHDIABSFOQLJGT	ORSQIBPKXUGWNTVLZYAECHJMDF	GQHJFRKENDZISCTLXVPOABMYUW	KLQSRWFNHCXVAPYJUBTIOZEGMD	WHLIAEPSQNGOCRZMJFYKVDXTUB	BGRQHTLFOUJZIKMNXWCSVYADPE	LIEVNPXKHUSCJTBGDFYWORZAQM	RAPCFGENWTKBDSHZJUMIXVQOYL	ZTWFIVCUOENHBJMGQLXKRYSPAD	OYHPUCZLGJVISXBQDWEMRAFNKT	QSXCFTWPYAJNIRMKUDGEOLZHBV	ITCDFUOHZRWGSVBEKNQXAMLJYP	0
main	148 	Alex 	 oneCued 	 0.0 	 right 	 260.245264921 	M 	V 	0.0 	15 	0 	-4.0 	QNELBTPADYFWKVORZCHIXJGUMS	HEYLDSRJMXVGKUFQBINPATCOZW	IJURWTBVKMFQSANYXPHGCZEOLD	BJRITAUZXOWPHKNMDEQLFVGSYC	KHLDJIBERQZYPASCFTMXVWGNOU	NGXCSTRIABZQHMFWLPUJYKVEDO	HRQVOEBDKJAILCWSMZYFXPTGUN	TGMQNZRCKJXPOWSLBEHVFIYUAD	SLYKTDEAFJZVXGBQNCIUWMHPOR	BQSCUVTMOHXZPYJNWGFRLIDAEK	NFXOVGEKHZJPASWDYMQTUBIRCL	EQTAKGVNZWPJXHCRIBUMLYFDSO	QURBWDTGPIKFHNVSLXEOJZCAYM	YERIQUTGDMJKCPLBNZHWVAXFSO	SGBOCAEHQIDNJMRYUXPWZTVKFL	QKLDMPXOVAUSIFBZRTCYNJGHEW	JTINSUKOGRMPCLYAXFHDWBQEVZ	MKNRZXUASBIEJFPYLWTVOGDCQH	QZHPSIWBURTKEVMAGJOFCNYDLX	EOWXBALNGKTUIZHQSCYMFVRPDJ	GUMVIFDRLTYEQONPKWBHAZSJXC	0
main	149 	Alex 	 oneCued 	 0.0 	 left 	 101.994384089 	T 	R 	0.0 	2 	0 	2.0 	PLBWXUNVDAOTFYSZKRGMQIHCJE	XVSCMBDQYGKRHJTEWZUNIPLFAO	HNCKQERVTUXGABILSJYMDFOWZP	KLJIVTNFOEZQDXUMWYRSHGPBAC	ZVBXETDNSQMIOCGAYHKRWJLFUP	OTJRLNCBIYXUHEQKMWZADVGSPF	GPWCJOYRVLAEDBHZFUQIXMSTKN	PMDHFETSWQYIAZLNUJOBCKVGRX	MCBAPSTHGUWZJQLIXVNKRYFODE	VPDBKJNIFSRWZETOHAUGLYMXCQ	JSYREKOGLMBVTCZPAFXINWQHDU	XVOCSRBKLUDMFHGYITWQEZAPNJ	ZNJVGMTWBILOCPEHXAYSKDURFQ	YXTVNSFIUMORQWEHZABKDPCGLJ	LYWTCNQARSJVIMUOKHGPFDXEBZ	FIRVMOPLKBJSCGYTHUEWDZAQXN	TBZLFDNYOKMAVWSQEUHPXICRGJ	EFNAVJWKOBLYIPGQHUSRXTCMZD	KBOAGNFYSMUIVPLHERCDQWTXJZ	XPLDBYKSVNAIQZGTOHEFUJWCMR	HMYSXDQJFTCEBKOALWZGVPRIUN	0
main	150 	Alex 	 oneCued 	 0.0 	 right 	 335.789595477 	M 	M 	1.0 	2 	0 	0.0 	INRDFYJWZEQXVPULGAMKSTBCHO	KRYMFDBTSGWAEIJQLPCXNOVZHU	XDFZTYWQGMHAPCJIRBUOSKNLVE	NACDETULIVRKXJQBSGZHOYPWMF	QCJGATEFUIPZNMSVBOYWRHLDKX	XELQKDWSANMUHJCFOYGITRVZBP	APIFUODMJVXZWRKETNLHCYBGSQ	URBWOVQGCKJLZFPHMTINSDAYEX	BIJNZHTSFPAQKYOCUXMDVWGREL	BXISVKYFNPEARQJTGHZMDULWOC	JXGNKUCQHASPWLRYVITEZMDOBF	WSPXVZDUAGQOHFLRKCYTBJNIME	VULECRQJAMPGHSTFKZXWYBNODI	BIOGPNYZJVLQXDERKAWTFCSMUH	XYZCIVDMBNKQFGLEWPSAOJRHUT	ECXGBZRSQNADHPILFWMYUVKOTJ	AKTJFXPSRCHOULIMDBGQYNWVEZ	OGCREQTHYWJKDMVUBFAZIPLNXS	RAWMQBGOTPKZLNDSHVEYJUICFX	YJSTFIURDLQHMNCBVEWGKAPXZO	NJFXVGWZBYUPCRIAESLHOTMDKQ	0
main	151 	Alex 	 oneCued 	 0.0 	 left 	 1.07858348788 	W 	J 	0.0 	17 	0 	2.0 	WVMPQHRDAFEIUZJGOXTNKLSBYC	DZBEHPATFWYQOJULMISGNKXVRC	GJCULQSRFBTVPMEOKNDWZIXAYH	EOSJGZDNUAPVXCTBWLMQHIYKFR	IVXEYPCMLURGATDNKSZBQOFHWJ	RMLIWZYJNVGECUHPDAOBKTSFQX	IADBEYWFCRQXLVTPHMKSUJGNOZ	DYQXNPIABGUTKZCFOJMWVERSHL	APRDBZOECWFSUTHGNXLKJIYVQM	DKVGATPSXQZYNLUIMEBRFOHCWJ	GMEPSKCVUBTQJXDZNLAOYFHRIW	JBCTGRWLMAUXVHZDQKIFONEYSP	YLAUBXSVFKDGEOIRMTNWJCZHQP	NWBYMXVKZICJEATGQPFHOSDURL	MWXRYTKBPAVUNFOSHZLQJCEGDI	MCSWNHITKJGFVREZAULDOPYBXQ	VFUEKILBTYWJNMZGDHQRASXCPO	IRKNOAFHJUWGLSXTEYMCBPVQDZ	KOAFXTCPQDVMZHIGRLENWJBSYU	RQPXEMCFLWJKAIYDTHZBUNSOGV	EQOAXHZIFNUMBKYLJDPTWCVSRG	1
main	152 	Alex 	 oneCued 	 0.0 	 right 	 355.854892661 	E 	W 	0.0 	12 	0 	8.0 	MOWFXAKUZYHGTRBPJCDEQVNISL	NEYQVBUOWGLPFTRZHXSAIKMDCJ	RUJIVXYHSTWPDQFZGLCABKOMEN	NOPQVKGISFUADCRTWXHMEZJYLB	TUQWOHYXFPVKADBZSEJMINLGRC	HZERAGFYSPNDUXITLMKBCJOVWQ	YDNGZPVTOCSHMKUBXRLFQAEJWI	VUWJEZKTDXAMFSINGOCYHRQLPB	UEKTAMCFLSJPHYXWNQRBOGVIZD	AGJNWPQHTVYRSOFEDZIBLKXUMC	JCXDLQWSBUGHORFZYNAPTKIEMV	DWNFVUTHMYPCXLEQBGKIRAZSOJ	SZMQDTUCHVWFLABINKEGORPXJY	EWZBYQLVHSCTJKRUOXFPNMAIGD	ZPWKHJSAQIGXUODCBFRYMLETNV	MLXPJRAEYTKIOQGFDSZWNHVUCB	ETWQMUDYFJNLGHBPCIASRVZOXK	TNBUDRCPKQEGJHSWAXOMILVYFZ	IEOKFWPABSTLYGNJVDZUCXMRHQ	FSGZQPIOAVBMDETCNJWHLXKUYR	QEAVKJHDRCPSNXOYGZFMULTBWI	2
