"","experimentPhase","trialnum","subject","task","noisePercent","targetLeftRightIfOne","resp0","answer0","correct0","whichStream0","whichRespCue0","responsePosRelative0","streamLtrSequence0","streamLtrSequence1","streamLtrSequence2","streamLtrSequence3","streamLtrSequence4","streamLtrSequence5","timingBlips","correctPos","responsePos","condition"
"1067","main",186,"SH "," oneCued ",0," right ","Q ","V ",0,5,0,3,"CWNGDZVBPRLUSIHQETMFYKOXAJ","TIMGHNCKLBREXPZVJDWQOUSYAF","BQKFAXESYZMCROUNVWLJDPTGHI","GOXYNLEPAKMVICDUZQBFWJSHTR","EMXKSYHJFIWCRNADZTQULGVPOB","YDRWXLGHVOPQSFUNKAJCZTMIEB",3,8,11,"Endogenous"
"1068","main",187,"SH "," oneCued ",0," right ","M ","G ",0,2,0,4,"EXINBLOCDAJQZRTGKPYWHSUVMF","LMUWFEQRVCBSJHTOYDKNZAXIGP","XRPAYZQUFBGHOSMIKWLVEDNTJC","XRCOBEIQHALTVGMNYZJDWFPUSK","UNJKEYCDRMIQXWGVSFOHZAPTLB","FNTLIHOPMZVXBDCKSUEWJRAGQY",3,10,14,"Endogenous"
"1069","main",188,"SH "," oneCued ",0," left ","J ","W ",0,0,0,1,"QSOZXYPDNWJBEHCTUIFRGAMLVK","NFWDLRZIHKJVQSOGAYBCEUMTPX","EKGYJIVSNOMTZPUFHWBRCAXQDL","ACMSQPNEFXOWKBTVDLZYIRUGJH","WJHIQTPVYUGRFSEDKZBMAXCLON","ALTUPXDJGYZKOMNRFSCHBEWQVI",4,9,10,"Endogenous"
"1070","main",189,"SH "," oneCued ",0," left ","D ","M ",0,3,0,9,"XEYTPQMGWAOZDRUHNCBFSIJKVL","NJOFIPACZYVQEXKUTLRWHGDMBS","RXSFGZJWMALDOECITBNHUVQKYP","IOPJWZMTUQBGCRYDVALXKHFNSE","XYWDTALESBUHICKZGPMQNJFVOR","RUJDQHZXBFCTEAWKPVOYIGSNML",3,6,15,"Endogenous"
"1071","main",190,"SH "," oneCued ",0," left ","B ","E ",0,4,0,6,"TOQPXCZNLMFEHKUAJRYVGWIDSB","GHUIQRSENYJKABTCVLDPZFMWOX","NGXEDAFHWIUBLPVCJOSTQYKMRZ","ZGDYXNBOQPWASTUEHLKRCJVFIM","HFQZGVPNLETUDRXBJAISWYKCMO","MUZCLTIXNVHGPBSJOFADRWKEYQ",4,9,15,"Endogenous"
"1072","main",191,"SH "," oneCued ",0," right ","R ","O ",0,3,0,4,"IFWGLDSJXHQYCZTNRPUMBEKOVA","PTSZXMEARHFDGWBUKOLCIQJNVY","DZNXHECMGRTSBYUKIQOALFWVJP","JQIDPNOTFWRKLZHXYCESGBMAVU","BAYRXTMWOKDIPSZHFCGNLEUQVJ","OXVRFQEKZYACIWLJPNSHUTBGMD",4,6,10,"Endogenous"
"1073","main",192,"SH "," oneCued ",0," left ","N ","Q ",0,1,0,6,"JTMQNRIEASGXOFPLDHZWYUKCVB","PJMSXLKAQICYOWNFUDZBEHTRVG","DXRYBLCAUHPVFZOJSGIEKTMQNW","ZHLJVGFQKXANIBRYPSUTECDWOM","UAOLXMYFKIRTWZJGSBHNEPDVQC","ZJYMXWGSVHPQOKNLBARUIEDTCF",3,8,14,"Endogenous"
"1074","main",193,"SH "," oneCued ",0," left ","N ","G ",0,5,0,-5,"FOTVAQEKGZJSPDRLBIHUMNCXYW","TVDGEMUNLWASXKFOZJCRBPIHYQ","ODBIFLNRHGKYEXMPCJQAUVSWZT","SMNDJRKQUZXWIOGELAVTBYCFHP","OFWLQYICBETMXRAPGVKUSDNJHZ","ECDAONRTVSGWZKFIBUJPXHLMQY",4,10,5,"Endogenous"
"1075","main",194,"SH "," oneCued ",0," right ","E ","H ",0,0,0,15,"BVJWDGXKLHMFTUNASZYOQPCREI","FOWBHQZJKGYPSMDRCNAUEIXTLV","DOBEJKTGRXMVYNLIFUHSAWQPCZ","NOZEDRBLWJCIVUMKQSTFPGHAXY","MEPHGIOYLZCDKQXJUABSVRNWTF","IPSJWMNAZYDQXKLREGFCOTBVHU",3,9,24,"Endogenous"
"1076","main",195,"SH "," oneCued ",0," left ","G ","C ",0,0,0,3,"NDQAKTZCSMGYXPUJLWFEBRVOIH","NVRFHPGQOCWIBXLJUETMZKYDAS","IOXSEFRKVWYBUQHNCJLZAGPMTD","UOBSREJMTZAWPVGFXKQHIYLDCN","CPIUTYORDXEBQHJKLSZWFANVGM","EVPCKLOFIRGBHATZXDNYWUJMSQ",4,7,10,"Endogenous"
"1077","main",196,"SH "," oneCued ",0," right ","U ","C ",0,0,0,13,"XETHPGMQCKDSZBILWYRAVUFNOJ","LCEAKGZUJTBPHOMSNRQVXDIFWY","FCRMAWKTDUXBOHYVZIQPNSGJLE","VKCIGZORJMXEUPNFTBDYQSWHLA","LMOYGPRHKJFIXAWSBTZDQCEUNV","STWCNXLBDARZUGIEYVMFKHPJOQ",4,8,21,"Endogenous"
"1078","main",197,"SH "," oneCued ",0," left ","M ","E ",0,2,0,6,"JZICXOKPFDEWRTVHSMBYGLUAQN","ISKAQVDNOZCHJTEFMPULBXRWYG","OALPRJZEKXBWNMQUITVSYFCHDG","PKOAEQYTIFDMBVLWHNCXRGZUSJ","UCVPBZSLKONEWIHDAQGFRXYJTM","ERBIMYJLSZPDXOVHNQGWAKUFCT",3,7,13,"Endogenous"
"1079","main",198,"SH "," oneCued ",0," right ","G ","L ",0,0,0,10,"EKBOXFILSVNJPHRQTGZUYCWADM","UTVFMJNXSCPEABGDRWLIQOZKYH","SAUXFLZWOQBPGEITVNYRJDCKHM","EKLWQZJMSUNFPHXYTDVICRBAGO","UQKARTDHCPSJBWLZGOVFEMXNIY","EYWCIQMVGPLSBZUJHRADXFNKOT",3,7,17,"Endogenous"
"1080","main",199,"SH "," oneCued ",0," right ","R ","T ",0,1,0,14,"RGLUPNDQITAWKSJVEXOMZBFCHY","PGMIYUTQDXSKLOAHJCEFRVNZWB","AFDEMGRZUWXJVCQKNBLPTOISYH","PKLVYRITQZAMXHUFWNDEJOSCGB","DPUZKRMCOXVSTEJLFAQNYGWIBH","CEJFRZYGKUMQVWHSNLOIAPDTXB",4,6,20,"Endogenous"
"1081","main",20,"WN "," oneCued ",0," right ","B ","X ",0,1,0,9,"KSPZXRVMDEJBNGYIHLWTFAOCQU","ZUWYPQXVATGRFNIBJCSMOHLDEK","SZPRJYWNDCBHXVUGMETQIOFAKL","LUBNHAYTKDRZMPCSGXVIQFEWOJ","TEKXVDLQHYGCSPJRIUFWAMBZNO","DNPZICHQEMFKLXRTSJGAOVWYBU",0,6,15,"Endogenous"
"1082","main",21,"WN "," oneCued ",0," left ","B ","D ",0,1,0,1,"ZPYRKHBCIOASLTVJNMWQUGXEFD","TZNJOMFQDBKRCHEIGUYVXSAPLW","XZPDQTOMRBIHWGLFAKNUSYVJCE","KBDJQWCYZLSPGUVIXOTMAHENFR","KTUIYPBXSFNZJHWCDGLEQOVMRA","PXFRTGEZBWUOVAIKCMJDLNYSQH",0,8,9,"Endogenous"
"1083","main",22,"WN "," oneCued ",0," left ","E ","C ",0,2,0,3,"KMNQBUECIGDXOSZTFVLWHRYAPJ","KAHMITZVGPWNRJUYLFCDESOXBQ","FXORATBPWCZJEHNMDGLSQIUVYK","WJFDPAZEOIKYQVUHXNGTSCBLRM","RXTUFHCGYMILWDAEKVSJPQBNZO","FUBXPNITRWJEYOGAZHQSLDMCVK",0,9,12,"Endogenous"
"1084","main",23,"WN "," oneCued ",0," right ","T ","O ",0,1,0,1,"QRKBJFPHEGIZDAYNTVCSWOUXML","LVIZFXKJOTEGSRQMPDAUBYHCWN","YXLHVADIPKJNMWEOCZBUQTFGSR","WGXFQLZBNSDUAIYMCHVRPJOEKT","MNCQZXFGEAUIJDKHOSWRYPLTBV","VTCBZKUJSFLGWNYMARDHIPOQEX",0,8,9,"Endogenous"
"1085","main",24,"WN "," oneCued ",0," left ","A ","F ",0,1,0,-1,"GKQUXAWBTYZOFHCLPRSNEIVMJD","EJXNLPUQGAFYZTBRKSHCDOIWVM","SDRVKUZHGCPQOBIYNAFXWJETLM","TMYBFXDCNROKVAIPLHEGQUWZSJ","MPLBQEZCGODWSFYATUXRHJNVKI","MFAUIRDKEQWCJPHZYXBOSGLTVN",0,10,9,"Endogenous"
"1086","main",25,"WN "," oneCued ",0," right ","S ","Q ",0,2,0,-6,"HKWPVBSOACNJEYMRLZUXTIQFDG","OIDBSTUWMGLXHAFNPZCKQJEVRY","SZGPYTQLIJKOUHRMEBDNWVAFCX","QJSOPXRNBKUAIFVDGYZCTHMEWL","FHTDANROWVXUIJCMYSBKGQLEZP","WFGVPBQCRENOSUTXILHYMKZJAD",0,6,0,"Endogenous"
"1087","main",26,"WN "," oneCued ",0," left ","E ","F ",0,3,0,2,"CGDXWLJRYEQSKUTIVMHFAOZPNB","ORIUPHGBJKFVCZWTMSDXAYNLEQ","MIGTXEBFKRHNCJVOZAWPDSULQY","HVRBNDWTZSFXELQAIPGOJUYMCK","DKQIWYRHUNMCEBGZFVLJXSATPO","CNOLIPSZJWDAMRYGHXVQETFUBK",0,10,12,"Endogenous"
"1088","main",27,"WN "," oneCued ",0," right ","B ","S ",0,0,0,1,"VFXQEPJLIASBMRCYWTOKUGDZHN","BPXZLOJNSRCUQGYEVWITKFHDAM","ILHJVMTXKOSRQWEYNCAPUBZGDF","AYJKHOFBXIQUVCLMSNWDGZETRP","CMXKTNRUJDYHALIEBGWQPVSZFO","LSJAPYBIUFMKORWQDGZNXCTHEV",0,10,11,"Endogenous"
"1089","main",28,"WN "," oneCued ",0," left ","M ","M ",1,5,0,0,"XAQKFBMPTRWHLICJOVZNDEGSYU","POENZBUAKDHRLVMYQTXCFWIJGS","ZIPJCDNWKHFRLMUVAGQTESYXBO","UAQRLXMSDGKBWJNITVFHOZEYPC","LEIVPJCXAZQHSDBWGUTOMKFRYN","QTKORNWCMVLUBEFGAXHJSYDIPZ",0,8,8,"Endogenous"
"1090","main",29,"WN "," oneCued ",0," right ","S ","E ",0,0,0,-2,"GRFJCSXELMOWBUDNTIZHPQAKVY","AHPRDYXFQEOTZJWMCKGLBINSUV","CJBAHKZNYGDXWMUOQVEILRPFST","KNCVFQTODSJWYPRAHXUBGLMZEI","PEROQBJSUFNAKWMLIHXGCYZTDV","YZSUCXMNHBVKWFGDOQTLIARPEJ",0,7,5,"Endogenous"
"1091","main",30,"WN "," oneCued ",0," right ","D ","B ",0,2,0,8,"TRBKEOWPLQXAHZCUFMINYVGDSJ","YIXBNOJFHSVWEMAQLTGRZCPKDU","PZJIXGSBOUMKLTHDQRNWECYFVA","YLRBEUQOSJFXVAZWNTCMDPGIKH","ZNXGKEBFCJSQMIHYPLARWODTUV","OZLWBTHEAFMDVKPCQJYUXRINGS",0,7,15,"Endogenous"
"1092","main",31,"WN "," oneCued ",0," left ","I ","L ",0,2,0,-4,"UTGWLBEQNCIJDOVYAPZHFKSRXM","YHRCEWKGQLASJZUDNFBIPXOMVT","MJIHCWLBAYQTPONGSXKRVEFUZD","PWBVATHKGLCNSIJFEROYUXMDZQ","UISWQLRTMPEGJFDXBVKAYOCHZN","XVSHEORBQPDMIGYAJCFNKUWLZT",0,6,2,"Endogenous"
"1093","main",32,"WN "," oneCued ",0," right ","B ","J ",0,2,0,-7,"IQCAZVRBKTSYXHUFDGWEJPLOMN","NQWDVTIHOCFXULMEGYZKRPAJBS","QNBKRYZHGJDSUWFLOMVIPCEXAT","CEMQNZLJTFYPHUDOWSAGRKXIVB","RKFQZPMYXNEVGHCJBSAWULTODI","MLHYGISDNBFJWPRCVXAQOTEUZK",0,9,2,"Endogenous"
"1094","main",33,"WN "," oneCued ",0," left ","D ","O ",0,5,0,5,"LIOZSREQAGPDBXHYJWVNKTUFCM","DSUKEYXOACNHGJBMZFWIQPVRLT","TBSMOIAYPVWCDUQJEXZKLRNFHG","TQAMIBOVGNZDWKSJUFRPLYHXCE","EXKHDVNBJMQLAGIPZYCWSOTRUF","QVYECISZBOHXAMDTNKUWFRPJLG",0,9,14,"Endogenous"
"1095","main",34,"WN "," oneCued ",0," right ","H ","T ",0,0,0,3,"IROSZLFXJNTGKHDMAYUBEPCVQW","DMTSJEYRBWGHVPCLQINKZAXUFO","JBFAXYWZUTIQCDHRNKOGMSELPV","OCQMPIJKBYEFSDWLUTZGANRXVH","UGODSXQEZLYKCAVPBRHFNTJWMI","CZYGFLSNRVAHTOKJIDBMQPWUEX",0,10,13,"Endogenous"
"1096","main",35,"WN "," oneCued ",0," right ","P ","U ",0,1,0,7,"EYSCGAXKIWRMNBUJLPFQOZHDTV","FXQSNCBAUIHYWOGPLRDTKMEZJV","VATCDLFOPNHREXUYBJIMGSKQWZ","VXHLBMREPSGNKUWIOACZFJTQDY","RGTEHJLOCZKXYUWDPABSVINFQM","UAPLOHFBNCQXYZMTIESDWRKGVJ",0,8,15,"Endogenous"
"1097","main",36,"WN "," oneCued ",0," left ","I ","V ",0,1,0,1,"BREDSZOUAHNCVYWXLFMTKPIQJG","CNFRTUSVIJPMXHGOEYDLZWQKBA","SFWMCQUTVNLZBEXPIGKRDYHJOA","ZFYJKHLSIABXROUMETVQCWDNGP","FLEKIXJRAUWZQGSCMVDOPTYHNB","CLWQERPJXTNAZFOMIYBKGUVHDS",0,7,8,"Endogenous"
"1098","main",37,"WN "," oneCued ",0," left ","J ","G ",0,0,0,5,"AMBZODGRTVIJPFHLNWUEQCXYSK","AJMKTUFDHGIZRLOSWEQVYPCNXB","QIMTVBARXSZKDLNOGYWEHPCJUF","XNDFYJGHUWZEPOVTMSBKQLARIC","GPINLTOQZMBWDRKXEJYHAUSCFV","SHUPIMLYTGABWZJNDFECKOVQXR",0,6,11,"Endogenous"
"1099","main",38,"WN "," oneCued ",0," right ","D ","W ",0,2,0,1,"XGPWJDATCNURZVSHEMYIBFOLQK","UWODAIMCZBKVLJFYSPGRXNETQH","UYTCAPNGJWDVOZLSKRXEQHMIFB","IGHYKAOUPRWNCMQTFXSBVJZELD","AEITBFGPQWUZKLORYXVSCDNHMJ","IUGTPXRMDVSYCKQJWNOFZEBALH",0,9,10,"Endogenous"
"1100","main",39,"WN "," oneCued ",0," left ","G ","M ",0,1,0,2,"KUHNETYFXBASRGIDQMCZWOVPJL","KNQOACIMDGVPUFHBYTXJZLWSRE","KWBQVNEFRMXYPAUTCOGSDZLIJH","GPQHONLTUADISVCKJXEYRWFZMB","QYSKZXLICNBDVWAMHEOGTUPJFR","JEPZORNCAUKFGYHXVBQISWMTDL",0,7,9,"Endogenous"
"1101","main",40,"WN "," oneCued ",0," left ","S ","H ",0,1,0,8,"CXYKZQURMETHNDGJPVIFLOBSWA","VEXWOZJHURIACNTSLKDYQBPMFG","NTCIVWSDQFABKELPXGRYHOJMZU","XWIJHGLUBPDCMZTNVOYAFEQKSR","YKAHSUGRJBLIPCOFXMDENWTVQZ","JIXQEDRAGUKVYCSOHNWTLPBFMZ",0,7,15,"Endogenous"
"1102","main",41,"WN "," oneCued ",0," right ","W ","W ",1,5,0,0,"ZVJHUFOBYTNGIKCXQRSMPAWDEL","QOULRPHESFXTMWYIBGCJDAZNKV","AZDQYKTRPUJIVLNWMBGHCEFOXS","OUILWMRVDXQEKBSHFYCTPNJGAZ","SYHXTCJGFKEOLZQDNIRMAWBVUP","JYAFXSUGMPWVZEHDNCBKRLQTIO",0,10,10,"Endogenous"
"1103","main",42,"WN "," oneCued ",0," left ","D ","P ",0,5,0,4,"WBUNJYFXKPATLRQCDESOZHGIVM","YQRUPWLVSHFANKZOGTJXIBDMCE","EJPNBHCFTIQRKDLAXWUGOMYZSV","SDNLOQCTFXGJAPZWEBIKHMRUVY","XVAILPDGKSJFMOZQTYCNUHRWEB","EXSANJYVZQPUFTDMOILBKCHRGW",0,10,14,"Endogenous"
"1104","main",43,"WN "," oneCued ",0," right ","R ","W ",0,2,0,7,"VBWUJOMRQAGIKNXDFSLCHYPETZ","HSPONABJFIMZUQEYCGXKVTLDWR","JEDMYULQWAIHSXCRBNFGTZOPKV","EQXUTIVOMKYLNDFSJBPZRHCWGA","HAWJINDZCOSGPMKVYBTLUQFEXR","LVRCIYOTHPJGUDBMZQAWEFXKSN",0,8,15,"Endogenous"
"1105","main",44,"WN "," oneCued ",0," left ","W ","T ",0,0,0,2,"RXHVYZKLTPWCJNSMOUAQBIGFED","BLDJNVSXCQIEWMUFOHZTGRKYPA","DZUVRCBKGMQJHSPIEXWTNLFOYA","BGFPQRZKIJEYOSLAMTVXNUCWHD","TUSGBJFMPXEZAIWHRYOCLVNDQK","IOJQCMZDYTRPKXWGLHNUVEBFSA",0,8,10,"Endogenous"
"1106","main",45,"WN "," oneCued ",0," left ","S ","T ",0,4,0,1,"FLEGPUNJWZIYBHVAQDCSXTOKMR","DUBTVPGYIMCQORLAJSXKEHWFZN","WPJTZDVRENMLIUAXHGCFQYKBSO","EXWLGHPBUOAQTRSNDFVJYZMKCI","FQYUIERZTSCJBAOMWDNLHGPVKX","UHSRDGJFCTZOAKLNBQMPWYXEVI",0,8,9,"Endogenous"
"1107","main",46,"WN "," oneCued ",0," right ","T ","Z ",0,2,0,4,"MBAIOYJHKPVXGZUSTEWLRQNDCF","HKPNVAWIJDTRCGOYFXBLEQZMUS","AGLVXFNZSDWTOJEKCQIHURBMPY","WGUTLKRJEYDQCZSPOVMXBAHFNI","KSUPVGNJMXWOQRIDTBEFHZALCY","HRGKVXWTIOCMFNSZJEYAQLUDBP",0,7,11,"Endogenous"
"1108","main",47,"WN "," oneCued ",0," left ","W ","T ",0,1,0,2,"ATHCMLVKDSJOUQEZPGXIYNFRBW","JNDARMECVTLWHIUQFOXYPGBZSK","DXMOIUBLKSPNFTYGQJEHWCVAZR","TDVZSLWKCQERYUBAXFPHIGMJON","TGLRQDCJYNUIBOXAZPWVMHEKSF","CXUFAVSRGLEQTJHNKODYZMBIWP",0,9,11,"Endogenous"
"1109","main",48,"WN "," oneCued ",0," left ","P ","T ",0,0,0,-4,"YHPDOKTEWXIASRLZVJBMQCGFUN","EKAINLZBQHTWVXGRJFCYPDOSUM","VEJBOUKPSHYDMTFCLWNZAIRXQG","ZNOYTEWLVHDPXAJKQBSIGUCFRM","IPODLTFJAUZGCWVNREMSBQKXYH","OTUNDWYPVKXHLRSBIJZCMAFEQG",0,6,2,"Endogenous"
"1110","main",49,"WN "," oneCued ",0," right ","A ","X ",0,3,0,5,"KRWOTUHCXIVYEQGBMNPZAJLFSD","CXJGFWNZPORTKYQSMALIVBUHDE","ADXLWCYNHKTVOPSEQBZJIMRGFU","DHFWZLJOXMKEYAICPSVUNRTGQB","QHINMGXFRCTBWPJZAELKDVSYUO","TFMEDNCOXRKQAWILZPYVJSGUBH",0,8,13,"Endogenous"
"1111","main",50,"WN "," oneCued ",0," right ","S ","V ",0,5,0,3,"IGXTPVKSBONJWYMLUZFDHECQAR","ZEXYGKISARHBUOJWVFDTLCPQMN","AZEUHGRQNDLKBOMTJVYSCXPFWI","IKZYBRSCWQPMLFEGJVXTANDOUH","ZOFWATDKHSIYXJBEUQGMLRNCPV","NBEUQIVCMSGPDZJHWTOYAFKXLR",0,6,9,"Endogenous"
"1112","main",51,"WN "," oneCued ",0," right ","P ","S ",0,3,0,4,"FDTPIOMUQECBASZJVXWYGKNRHL","VDUBFPCYZOWTGANHEJLQRXSIKM","QYZSJXTPIRMHFDNEOVGUCALBWK","ZBMRLGSAXIPDHWCQOVFUKENTJY","HETJSGVKLPWYAZFBUNIDQMRXOC","VIAKXYFODQGENMTWUJHPRBLCSZ",0,6,10,"Endogenous"
"1113","main",52,"WN "," oneCued ",0," left ","I ","L ",0,1,0,-1,"NYLTARBOMXZSQGJPVEKFDICWHU","DFAGOILXRJUZQKMYHCPVNWBEST","LXIOFCNJYUWRMBPZESGDKQVHAT","GXNBIHERTAKOWUJFSQZLCVPMDY","MLKUBCAVQPFHSIOYWGNZDJTXRE","WLEOJDTGZRYCUBKVMQIHFNASXP",0,6,5,"Endogenous"
"1114","main",53,"WN "," oneCued ",0," left ","R ","K ",0,5,0,-10,"MSVTBYAODCJFWRNIZKEXQLPHUG","AGVOMXZLSCYEPWFBINKTHRDUJQ","RTFLDXYAMNHJOEICZQVGPWBUKS","ONMWEHPVLDTKCYRBFAIJXQZGSU","TLKZJOEMVPWHGARYBIXNDCQUSF","RJBYWAGMNEKDHCIXFSPTOZVQUL",0,10,0,"Endogenous"
"1115","main",54,"WN "," oneCued ",0," left ","C ","L ",0,4,0,3,"FZUWODJCMQBRAYXLVNSKGEPTHI","CNIUSPLJEMQBGDAHYZTXFKRWVO","PWZASYIKFQUHNMGJLXTEDRBCOV","OYQBEFLRKUSCPIHNAWZTVDMGXJ","AXZQWYFLDMCIPVESUJRBGNOKTH","DWAOQKUSZGPFVCLRBJENTXMIYH",0,7,10,"Endogenous"
"1116","main",55,"WN "," oneCued ",0," right ","D ","U ",0,0,0,3,"ANYJKGCTBHUVXDZWOPRFMQLESI","MKHFATXVQCPGLZDNRYJWOSBEUI","BHTQRLFSYINDWUJZGEMPAOKXCV","YKSINWRUZCVGTBDMQPXHFJELAO","MIOCTENZGXJKALURDPFBWQVSYH","QDXUBKJVZPFTSLYMRIGEANWCHO",0,10,13,"Endogenous"
"1117","main",56,"WN "," oneCued ",0," right ","A ","U ",0,5,0,7,"GSXZCFBIKUDRTMVOQWNHLAEYJP","QFXNKRWHJUZAYGOTBMISEDVCLP","EKBPRIASVZFDXGTMNQJCYOULHW","UZPQKDMWGANHRFOSVEYBLTIJXC","KRYTFIXEDLCOZGWVBJHUQSNAMP","TJSNWPCUFBYDZQAOKRXIGLVHME",0,7,14,"Endogenous"
"1118","main",57,"WN "," oneCued ",0," right ","W ","V ",0,1,0,-4,"IHLESUXTOFGPBDAKZVCYRMWJNQ","ABXGRWMSFVHTODKZEIUNLYCQJP","OZUFAMGNBQIWDCKYJEXHTRLSPV","PHAWQRSOFTUGKMNVJXIBYDLCEZ","HNPTOBCJUWKSXMYVGIDLQAFERZ","BYROENUZPFLHQAGVJSDKCTIWMX",0,9,5,"Endogenous"
"1119","main",58,"WN "," oneCued ",0," left ","M ","V ",0,4,0,-1,"SIFHBEDLJWMZVACNGTKXQROUPY","CKJBWRNHALXTFSUZOPIVEQGMDY","MISERVDFXZOWYBLUTAKPQHGCJN","GBQJNOYEZTFXVRCHUIWMPDALKS","QUWELIAPMVKJSFXDOZYHRCGNTB","WXIMEGPKBYAJTCHUZSNFQDLVRO",0,9,8,"Endogenous"
"1120","main",59,"WN "," oneCued ",0," right ","S ","L ",0,5,0,3,"IYSRAHGOBVLKWDEXMTZUNFPQCJ","ISYWTDNCKMUXAQZPGRFVHLOEBJ","CTUXQLNFZOAYEGRMVKSDIBHWPJ","TOQKYAIUDNFCZJGBVMXLEPSWHR","CQJZNVWTIPBMSHXDUKALREFYOG","RWGTJBEQKLMYSPAVUIXNOZDHFC",0,9,12,"Endogenous"
"1121","main",60,"WN "," oneCued ",0," right ","B ","K ",0,1,0,6,"COZJBNSVXQLEGWTDKHAPMFUIYR","VTZXICWDPKLUMFRBJONGYQAHES","EFZBXYANRQJSKMOVHGWPLTCIUD","JZGOHYNKPQVLTRXAFBIMEDWCSU","PZOLXKUGYDQFTIACMWRSBHNEJV","PZKXGOBDULJNYHQMTSIEWVRAFC",0,9,15,"Endogenous"
"1122","main",61,"WN "," oneCued ",0," left ","E ","V ",0,5,0,1,"MCPLNUFHWBDZEROKXGVSQTYAJI","GZQFRBWPSYVNTMHKXILUAJDCEO","NDHJMUEQAPZCTRIBWOLVXFYKSG","OCUVWPRTANLXHMZEKDYIQSBGFJ","NPMHEGOFKQTRCAJLYSXDUBIWVZ","NPHAYGLWVESRTXOCDJMKFUIQBZ",0,8,9,"Endogenous"
"1123","main",62,"WN "," oneCued ",0," right ","N ","F ",0,2,0,3,"HIDBGMQOUZAFCJEKLTRPVNWXSY","GDZKHJXNQPCRYAVUBTSEWFMOLI","YWZEVXSFOINKULQMBJAPRCGHTD","ZUISDEFWNVYCXBQOARGMTKLPJH","JNLGHIMUSCQXPAZBDRFEVWYKOT","CIXBYVALWHOSTRJZNEGDUFKMPQ",0,7,10,"Endogenous"
"1124","main",63,"WN "," oneCued ",0," left ","C ","P ",0,3,0,3,"CBDZUNWSAQLJRMHPOTGVXKEYIF","CNTHOJMBQWFXGYUIAVDLKRZSPE","GXLZIEVSNKBTACFWMDHORYQUPJ","KHYTAQPRUCLOWXIZBEFSMNJVDG","ERBIMSJYNOZVDQWPLXKCGAHFUT","BVOFSYNRUIJWCMKAXHDTGEQPZL",0,6,9,"Endogenous"
"1125","main",64,"WN "," oneCued ",0," right ","M ","M ",1,4,0,0,"RGCVSKYTJAOWMPXNBFUZEQDILH","TRKHMPAJYWCVLQSXDBZEINGOFU","UTIVKYNLCHJFXEORGQPWMDASBZ","KHQJCENDRYWIZLUVGSTOFMBPXA","ZUPCFIQHXVMLJBNEATSODRYWGK","UXSVNHDJAPMCZYKQLROEIWBFGT",0,10,10,"Endogenous"
"1126","main",65,"WN "," oneCued ",0," right ","D ","N ",0,4,0,3,"CEFKHNAPOXLJDQTGMZWVSRYIBU","OPQKUVMDRWYZNFIGAECLSTBJHX","EKTPFDXHSJQAUOWCZNILRMYVGB","ROVEWTXCQMIGPFNDKLJYUZBHSA","RWESFZGJNXQDKIOYBVCAPTHUML","KNFJYVORMXCSGWQUEIBTDPHLAZ",0,8,11,"Endogenous"
"1127","main",66,"WN "," oneCued ",0," right ","T ","T ",1,5,0,0,"LMEQTWVYDNPUXBGASIRCJHFZOK","TENWZPHJISLGQVFARKMDYBCUXO","PBOKDULWVEAYXGQNJSITCRHZFM","JLADFXTCGEPKSUZQWORNIYBHVM","FAOMPNDYZUQIGWLBSJKEHCTVXR","XGCPZLTVQMUDIKEOSWRNHAYBJF",0,6,6,"Endogenous"
"1128","main",67,"WN "," oneCued ",0," right ","W ","D ",0,3,0,4,"IWJSBEYGMTXVHLKAPCDZNURQFO","NHDWUPBFZQOTMGEASKXLYCIRJV","RUPXESOTAYJIBKMCLHDWGQZVNF","GZTFPHXQRVDAYCWUIKSENBLMJO","OCSYJFNHVALEGTKZMBIQDWRXUP","EQHVOBWJXTLCKINMPGYRZAUFDS",0,10,14,"Endogenous"
"1129","main",68,"WN "," oneCued ",0," right ","D ","V ",0,3,0,17,"GLEDTBIXKAYUOFMPZVJHNSQCRW","RFGCXUOBSAQZEPTNWJLYIKDHMV","GVHMCYWRFEDTLOKSQNJUZIXAPB","ETLSBIVKHZNAYORWFPGUQJXDMC","XOGVSMBZYPDQNRILTEJUWKHFAC","SBZMLYOTCUJEKWFVRAIPDXGNHQ",0,6,23,"Endogenous"
"1130","main",69,"WN "," oneCued ",0," left ","R ","S ",0,3,0,3,"IDJMCZYUKGERXSOBTQFLVNWPAH","TMSDNLRHOQZFKXIVJACWUYGEPB","HAXKPDJNTFSGBZUVQMCOYRWLIE","YUVXGIQSZARJWPTBFNKCLEMODH","SZRKDXVFYWCIAMELHPGJQBUTNO","ABCXEZFKNWDGRMLPJHYOVIUTQS",0,7,10,"Endogenous"
"1131","main",70,"WN "," oneCued ",0," right ","X ","J ",0,0,0,15,"YQDBAVRMEJFNSUOGWTIZCLHKXP","TZUFAEQWIGVLMRDSCHBKXNOJPY","QJOFZMRDBYVLGSWXAKCNPEHIUT","EUFJHXTAYVWINCBPOGZQSMKLRD","PFVKQRYTLZSXMJNOCUAHWGDBEI","TDVQFWXUJHAKMBLZPRCNGSYOIE",0,9,24,"Endogenous"
